"property_id","price"
"d56159653f5d2abc5ed5acd7",570867081.479967
"45550aa81c0151f1fd9fd8fe",573917535.444674
"735deef3382aa15930482f3e",528043746.682605
"0dd49fa8bb7be52b851c6dc9",574479373.832504
"7d3220a91e78f8bc2924d1cd",537958168.020891
"d3054072b2175deec2c1f8dc",565284364.020694
"b7574b06d593fca4eac59815",566666481.829876
"79e822115c5c1a4531366001",192313816.578775
"d3ed5316a463d38c1bd321d0",651653870.403471
"2f1880c9b8f7ac2715e1236d",705460790.963109
"dcca1c7f109175760ff531c6",561767648.324655
"dfc4f3facf91bbd93ee0fa4d",533812773.003276
"30e134a6cbe61d7954d0f56b",455272703.128835
"385fee7bd9ad7722d45dd034",475125673.400998
"87199c236bf22903d1aafdd0",475125673.400998
"19e19ad0cd6b5e84d8aa970e",514278314.553611
"907f968e78d748fde69dd44f",643551749.184354
"be094e5db0f784e3aa013aae",411759769.542853
"7ab96f83915bc84f8c03c1bd",530500105.240157
"07f4aa9b9ff5b0b05d31e6c0",688698343.816974
"e9be8cd37abed8ab510ba1f5",658282265.300742
"5f6ad58df27b562db077b5ce",631592095.62246
"ee96d947484aaace40f9b77f",654036220.397744
"15c4aef8401208054697b81e",773433358.594569
"22d6cb11333f2839b8112b89",735399225.085656
"288c09c33907dadbae495c11",856738567.355585
"f71d2bca0c5fe2720a1544c4",534615093.537399
"451744cf3ce55a98db8a3562",535508044.76923
"fba9ae05a6a8a9e0c6268a9f",485530955.899362
"1338e58f7dcebf5a1ea59388",544072921.260798
"a817e8da0ada143ac87277ee",439646956.977257
"46d8bb3e9a0ca584d3c7a317",556096342.837758
"b2506aa9463aebf01e1e00ca",552437089.897418
"7ec025b9b6e6f33bf65af41b",555879029.238705
"2ff531e27672ecd2362eed55",550724470.214733
"9b3cf0d1b91b9c6a2a887647",535976906.152934
"7db5291ce4602d9b2b266872",487325589.263849
"65d5918e826c33bb950fc008",575484242.615865
"395c34e4b8f52cbdb0522459",587710206.969851
"855f4b67d2bd6d18fd03d8e7",578836731.256544
"9ff06409b37e5b5dece4604a",571732652.711103
"0508cd7bd2c77ebb6fea1e56",558382820.507271
"b45fff2e718e54772d46a3fd",546860664.010197
"cf4d2297b73dbc357d21e31b",562922347.919806
"0ada7044c5b29925abc90879",570787592.479754
"6305f02255274ab5fb6bd39c",599500382.567839
"d9a94194ae1350512beff3e6",641914200.566384
"e3896296cb80d50d9ad3f903",648668543.741498
"6514f355887c64136edb5595",709908691.469381
"f03400cc18e12903b3ffbe5a",568622514.310385
"4e134600155a64783b3f8c3e",571766176.486678
"d63ebc63c82fbf66d8b6ffd3",611339870.369121
"1bd64811bd59706844230198",652038857.259163
"a83921284639eedd4a511cb6",638775346.368121
"a2f3f7a1cd573e2a33f52e2d",656989270.743772
"47344a66471fa51f61c64652",652271831.634356
"78fd849c9429091347d7e5c9",647452719.48583
"c3daf2abea55af99c9579319",635772240.87873
"52864916eb1984abca41ec66",730813087.312323
"c62494a9d7aede44f2f84023",731901930.342633
"a2b576643f7a032371587e5e",828169095.569567
"e53bc68f0e97ccead24f3e56",531469115.014196
"fd82c710aad91bc90af490fe",567836196.811518
"d436abc2ee37ba3dd561e940",568117018.10783
"216a598114a403676011cb51",540838812.226766
"ea230d5eccd2b687888173bb",593054902.650954
"18bd0dd7580f2a7cb19a90b9",194057207.430381
"b143c8ca6d334f6a73c3f2a0",184026375.884819
"ab388cb4fa511968783bafee",571326124.109709
"6a4f08cd04d558a56af732d9",451157838.190612
"7216c895aa047c4f405c4941",475612579.39124
"a493488dcd906dc74cf8a604",571669395.78583
"7844b0b2bc65dced90a355c6",555590129.125193
"c1976383069b6b82ab29d092",325675079.035791
"e5cfd99e2308b7b73581dbdc",567657240.276738
"c18c2ea88f4ac53970b53d2c",579946830.85418
"842c9f0e4edf1e5a672ce15e",574182565.689306
"7dd1e46dcbddc6bf5ef694de",314903016.031347
"6cc4f32b39180bd1ec7e117b",579923154.24323
"79e643789a85dc4ffad49a25",789176010.72372
"b3402a9173d289d6db78e09d",658282265.300742
"a446507813234e358db8b573",558195911.244747
"c8ef57ddfb35061d1876f94e",622686107.967535
"360be0df2c003005e3db080e",655135414.765117
"9ab245a4c91877cb7a8661ce",1011488695.00737
"a57a34c7486e7a40e8deb316",656199220.306251
"ceba7d0f56f6cb03538962fb",654293071.903635
"d5475993f9db58c3e4baf7a3",751770862.969661
"d37a1dda09e30da13ff5bfc3",640731351.764093
"68a8b8d077a8232723bf37e9",631592095.62246
"e1eea7716ca6490b7640717a",656856385.369478
"4ae6d75b10848d259ecba576",639869132.723121
"17afbce5c0b56732abbea936",658169358.070871
"84a2673eccd3cf3bd7fd3eb0",730813087.312323
"f2f4e6cbafe527b155707f01",735399225.085656
"de2e3a592cda5b76c9573c5c",740349638.570265
"fac651cf404a58f24dc7d286",1116176275.38499
"e6f312a0877af26b69855a3d",1199389850.59315
"333a643c623a9bc75f3a40f2",756230826.112664
"64593641e470908ef23b46cb",818549413.467967
"ce9f2f0071be658ae75ca6f9",828169095.569567
"9ab385e399a4673732b6a799",596507379.606288
"3429c774b736cefc051e2c55",572697700.332994
"a51ad0372758b2bbfe73f8fd",568389098.036863
"8c801a266256e3fbabe7e3d2",606403471.521479
"ca2f81b8fb6fda20aefb0ccb",559065028.515854
"3c1b1f86087f9b99380e387c",565579018.344748
"b0cad5d612954b8cab18101c",719764384.716833
"7eb991f4c69215377e4dac8f",655098030.841965
"0d130b8bea4321300396fa34",725136644.896036
"8dfa059401e1dca80ae65ae1",649623197.727707
"3e3f264cd0ac7a65ed2349a2",635786210.871475
"112dce80bf512f3f24391d23",298120279.637991
"ff25ded6333278149f8fb68f",571244571.868541
"d555b82c192794e87e9d536f",575951456.205755
"a787382d96ef9fce8f27bc70",656770060.4837
"8c3aa295f7bcfd9a43eb2037",628084255.915243
"13ac95652fb3cf6c43dafc66",530487596.777896
"42fc6a80b882c32f6264ac10",529318577.771522
"1e9c53e09220d689a0210ab9",440391145.470319
"3348706086aa3db5c92259c3",523466236.163093
"66d402a9b7d05f29282ddb00",585688511.762649
"cf88be51d6f31c10e5868ff7",557889704.52218
"30b3f38716be209a894b0942",537618878.817949
"0a5908a92d0ba3e36f54b1f3",561468245.548162
"dd206b6ea2d7f6555109ea39",561815501.344094
"c641febd8bc2ece3e4d2d8b6",633732071.634013
"c11fdc02a288af0572a2bca1",655271257.057266
"35dc60a65969b264ab283d6d",625319401.526335
"d9cb0f637cd4feaaaf8a21c0",721091186.187759
"7e8dfae9a5f1faf8afa706f7",468392958.805243
"a280fe7610c254b935c9dcfc",446830164.475959
"85524880fdc4e4daf90e96fd",541096937.82658
"f361109d06f6609c16724b39",575484242.615865
"3f6b2f0c0876c21755369cb6",599500382.567839
"de26819064a290ce78d8fcc1",606597896.429378
"91be1260a84ab7fa3521c495",654041448.349333
"18c8dc4549d38c918af2972e",647380594.432235
"782b0fb8641849c2c34291e6",549595830.898748
"54933f8b33a4fd6f031ed5be",662605673.256754
"953176c9a901b4f61c030432",619026709.81017
"357e2add3d68167a4f3ce15e",596271551.395379
"90332d50e91925eb9b614bef",625218682.805573
"11723d1d472bf1a3fdd8b72c",742184964.517526
"01f8b6799e2910f7769db175",720458610.505948
"a0d5001f7dd42d7f0c91d2a9",565747420.309827
"d4439c35bcb88e1490916c67",649107788.13632
"4a73dad0ff8a5262e8b07c4b",743841986.718699
"3dd8085a65f24b497ea59557",744725908.665558
"39ef085809bc80e32e7b6af6",720764947.6066
"b98ee16e8fd7d1c75a9da13c",723054331.695055
"16deb26bf740fa61e258f545",668222155.797535
"732a3bd457d7798e1fd892f6",642917491.644813
"1376058cb128a1c7729cd2e9",572003016.497937
"cac7e7c3e13af91bdc7107e8",734022649.814048
"9f3dfa6e1422f6aeac527c61",576888601.271811
"4dd3d1288ccb66ee4fb9c097",820364326.873903
"15fb97d6a43731d61e95d004",648198542.448676
"dac29573163315edf99e0e7a",546655975.253144
"b93f2864087d41c3c92d43c3",659985168.750452
"cd4656aed92f5c0a0b6b7c0c",659985168.750452
"556210496090b42ac10cf1b8",828169095.569567
"762979729fb21e56a32ed14e",828169095.569567
"ea935b76abe664d5e2c4736f",575484242.615865
"40e9ef1e7c6749b7a8d04ea9",561733798.443689
"058265732a484ac8d5497f5c",561155011.214154
"6f52ea8340cdd283f9a79720",578704284.781703
"cafe7c1ee67458e05c84d5fb",599500382.567839
"3f45ed2f08a2b03b738fbb5e",577327440.644007
"f203b18854b75c4564d7a17d",589118854.823022
"d5333f639d11bc3ab073ed72",531254634.934966
"c14f644116669a160446a945",503878801.187698
"de585856ff546e00a5a4672e",520773390.023675
"7a80663cae7c191b5d025fa0",532405803.247286
"71f80198e68fbba902650b1a",511767080.17296
"f3523e0626df8cea803ead0f",515396352.360777
"619abd5f978b1573761be86d",533740137.647582
"17a2323b855e93533a9f09f2",539127803.910697
"38e8630f2c05ea38e2257c21",546057410.260489
"1e3798d739f85ee0e5a314ca",526655557.05247
"46d0544f411bbfb6b452858c",538782015.40232
"605e7a71eecb13b23ffca0c1",505500324.133614
"7515b37b7ae7c62f3dafbe7d",540402444.35595
"28be121ada9c9303be802474",559126561.576924
"331d54f8a1bd3dabce73d6d9",543911122.914057
"22d167639ccaace593dffa31",532412600.361298
"36cd68fc3ffab79fcaa340ab",544525299.26043
"db924733e88c361cdfab874a",566821802.14913
"64eea2e9a13a8edfe8ac7027",584459118.155989
"97fe6eeed892111bfa20255b",559417047.568099
"b54e6757829ac95e2076d954",563074841.860062
"dd59b8122458557041903207",521261094.161874
"b35c58fc1c05a77433025318",556211370.530911
"c41964afa164d8b75f8dbe92",584630120.805861
"96b3ea80cce599b68f96f86e",571176024.307628
"a4bc87ad4f1ad97c0a63d843",569483643.827585
"16e62269e6aa2ea052d05f71",566894009.454141
"518b37b51f824fa0fb5075d3",557066462.6047
"e083d83369cbc93fb94842a1",529512401.706687
"57deff02895d5286eda10d89",569580652.574323
"7ed35835fbe694bc237abe38",575504018.22179
"b48efa9ddf36e85164354f26",562685129.052256
"5910c9b29a1025bada93a5e1",569710949.535192
"10a650e8cb5425c97f08f68a",588113152.386076
"9e0feca2ec3043ae6f840631",570506977.405929
"35ce37bbecac6b164fa21e6c",560670613.491403
"c4955010d066e013812a85ea",580207860.333652
"d5a83c31bec18d1c3eb9af7d",568086357.885099
"70217bd08583854329722821",580619758.953484
"28e748e7aa0a447731e06706",556112451.755663
"27929c0a3e0fd2d6d2969e03",556357255.037082
"5c5ea0d8bae75e0a5c88414f",570847811.995351
"2233f50cf7b04791cf1ddeaa",566394734.018339
"bf430621f17dcaf17fb91ac7",568809047.168388
"d8dc9de06461e0220bc55906",584149390.018897
"d988975f8c4e6ee8fd8dc1e1",582577287.538621
"bab884e0f99df269805e83a4",590876451.744305
"8fa9b20af1508af7a01e2267",644055824.514253
"b6f195d44ddbe10b78b97191",577121251.065713
"2ab0eeac4a228d5769fb4365",567708920.532498
"347a4deda03bfdde6d1c163d",551923315.269539
"17230f18b30b94606fea047d",528608088.203107
"eab4ae491bbbe7b8ab107229",550309173.532204
"07c753474a847bf2bccd55b7",539797467.765082
"b7ce05400f0261743073e072",552209296.297873
"4a33d213841d2af537aa967a",627864606.317001
"04eb0b590ce7483c615b043b",569555657.798496
"a01a51af09a3dc387a18b58c",570625708.188879
"270b930a9e22d5016ffa4019",754650251.284279
"5ed1320fe84a518e267ff537",596622098.814898
"f04b574dc221473cfd616e22",566061768.857532
"6f7e390aa6135019dc5a828f",562398664.533114
"776d4a19fb3852fe6dcd3ddb",563663795.821785
"b7f164b79658952248866c34",559037261.06977
"aafeff5826516e363471e439",549021924.982406
"eba6a2b80a17a846ae560ece",190519313.996761
"90e62f8656ae504bf6175e0d",481808306.700144
"dc4331d09a1e36baaa6bde53",553838347.115749
"372d67ccb9d251e290891f0a",263938910.371907
"a7801c67a0ddd71c50ba38d3",530500105.240157
"e4d6b81f169cab8ea0244d75",546099102.499475
"cd5c6655243a4be0912bc92a",656199220.306251
"f7a7281a19733251134364fc",723755310.34819
"a716ec25a219961fbe90f367",735399225.085656
"8bd45966c16d4eafb49ee2a2",730864188.969094
"baabbdaa5e8f69fc90d303c1",793269059.295874
"8bed46960db1b2a7954ffbcb",821847279.966158
