"property_id","price"
"d56159653f5d2abc5ed5acd7",528579812.437104
"45550aa81c0151f1fd9fd8fe",623384059.678379
"735deef3382aa15930482f3e",476710475.575077
"0dd49fa8bb7be52b851c6dc9",419042426.31292
"7d3220a91e78f8bc2924d1cd",450950895.578281
"d3054072b2175deec2c1f8dc",520848425.033192
"b7574b06d593fca4eac59815",522556890.279847
"79e822115c5c1a4531366001",378563585.321662
"d3ed5316a463d38c1bd321d0",629339176.256837
"2f1880c9b8f7ac2715e1236d",795923423.99642
"dcca1c7f109175760ff531c6",553128929.900253
"dfc4f3facf91bbd93ee0fa4d",399343521.822274
"30e134a6cbe61d7954d0f56b",397981905.571198
"385fee7bd9ad7722d45dd034",408667237.67419
"87199c236bf22903d1aafdd0",408667237.67419
"19e19ad0cd6b5e84d8aa970e",445303611.115874
"907f968e78d748fde69dd44f",688375858.142144
"be094e5db0f784e3aa013aae",452187541.922762
"7ab96f83915bc84f8c03c1bd",472569227.203894
"07f4aa9b9ff5b0b05d31e6c0",694348215.143199
"e9be8cd37abed8ab510ba1f5",592051890.260871
"5f6ad58df27b562db077b5ce",647720116.780404
"ee96d947484aaace40f9b77f",547102173.378021
"15c4aef8401208054697b81e",729012558.407736
"22d6cb11333f2839b8112b89",908748542.614617
"288c09c33907dadbae495c11",919540871.172001
"f71d2bca0c5fe2720a1544c4",448013422.901907
"451744cf3ce55a98db8a3562",449673582.118428
"fba9ae05a6a8a9e0c6268a9f",378859962.034507
"1338e58f7dcebf5a1ea59388",414477160.420981
"a817e8da0ada143ac87277ee",365436447.338018
"46d8bb3e9a0ca584d3c7a317",598298585.056504
"b2506aa9463aebf01e1e00ca",459469311.781034
"7ec025b9b6e6f33bf65af41b",413751770.339068
"2ff531e27672ecd2362eed55",536497960.566651
"9b3cf0d1b91b9c6a2a887647",482443328.284325
"7db5291ce4602d9b2b266872",415254331.738316
"65d5918e826c33bb950fc008",533868544.388402
"395c34e4b8f52cbdb0522459",583193678.449
"855f4b67d2bd6d18fd03d8e7",496196111.627489
"9ff06409b37e5b5dece4604a",595341186.586768
"0508cd7bd2c77ebb6fea1e56",480974286.772809
"b45fff2e718e54772d46a3fd",495043388.268171
"cf4d2297b73dbc357d21e31b",560250922.821165
"0ada7044c5b29925abc90879",500224159.536738
"6305f02255274ab5fb6bd39c",494271028.632062
"d9a94194ae1350512beff3e6",789635335.929716
"e3896296cb80d50d9ad3f903",604774304.174999
"6514f355887c64136edb5595",740105719.895871
"f03400cc18e12903b3ffbe5a",535925360.368654
"4e134600155a64783b3f8c3e",448793319.591226
"d63ebc63c82fbf66d8b6ffd3",663887155.661884
"1bd64811bd59706844230198",631873410.942276
"a83921284639eedd4a511cb6",663963111.875382
"a2f3f7a1cd573e2a33f52e2d",707195501.798383
"47344a66471fa51f61c64652",658598574.376667
"78fd849c9429091347d7e5c9",610011955.890244
"c3daf2abea55af99c9579319",595457633.883992
"52864916eb1984abca41ec66",798354225.565372
"c62494a9d7aede44f2f84023",861536171.75587
"a2b576643f7a032371587e5e",840481455.153278
"e53bc68f0e97ccead24f3e56",478700917.901518
"fd82c710aad91bc90af490fe",484761940.056717
"d436abc2ee37ba3dd561e940",489384762.560753
"216a598114a403676011cb51",567771703.432722
"ea230d5eccd2b687888173bb",765976138.792571
"18bd0dd7580f2a7cb19a90b9",354787456.051278
"b143c8ca6d334f6a73c3f2a0",377848715.309863
"ab388cb4fa511968783bafee",573794272.05737
"6a4f08cd04d558a56af732d9",453332925.138675
"7216c895aa047c4f405c4941",477378936.122386
"a493488dcd906dc74cf8a604",513550819.74964
"7844b0b2bc65dced90a355c6",417963764.047753
"c1976383069b6b82ab29d092",400449584.499615
"e5cfd99e2308b7b73581dbdc",558592205.414529
"c18c2ea88f4ac53970b53d2c",653489593.522455
"842c9f0e4edf1e5a672ce15e",549048039.084739
"7dd1e46dcbddc6bf5ef694de",413953849.897898
"6cc4f32b39180bd1ec7e117b",501177431.516451
