"property_id","price"
"d56159653f5d2abc5ed5acd7",626377751.049115
"45550aa81c0151f1fd9fd8fe",607323201.423543
"735deef3382aa15930482f3e",583678578.490293
"0dd49fa8bb7be52b851c6dc9",591514163.023061
"7d3220a91e78f8bc2924d1cd",615478016.683019
"d3054072b2175deec2c1f8dc",578161227.488149
"b7574b06d593fca4eac59815",578220738.519796
"79e822115c5c1a4531366001",596591877.184423
"d3ed5316a463d38c1bd321d0",757159204.495748
"2f1880c9b8f7ac2715e1236d",744480247.947988
"dcca1c7f109175760ff531c6",612827738.538947
"dfc4f3facf91bbd93ee0fa4d",588795546.565764
"30e134a6cbe61d7954d0f56b",453708515.04531
"385fee7bd9ad7722d45dd034",484271152.559958
"87199c236bf22903d1aafdd0",484271152.559958
"19e19ad0cd6b5e84d8aa970e",605254239.580527
"907f968e78d748fde69dd44f",587646537.8058
"be094e5db0f784e3aa013aae",616004347.768752
"7ab96f83915bc84f8c03c1bd",577917955.292678
"07f4aa9b9ff5b0b05d31e6c0",749875438.755195
"e9be8cd37abed8ab510ba1f5",762554395.302955
"5f6ad58df27b562db077b5ce",696383920.439864
"ee96d947484aaace40f9b77f",761802244.968444
"15c4aef8401208054697b81e",963861646.314909
"22d6cb11333f2839b8112b89",878707782.762168
"288c09c33907dadbae495c11",1022044533.77556
"f71d2bca0c5fe2720a1544c4",630372735.00383
"451744cf3ce55a98db8a3562",628258280.232781
"fba9ae05a6a8a9e0c6268a9f",610623180.357537
"1338e58f7dcebf5a1ea59388",630658416.976425
"a817e8da0ada143ac87277ee",496636376.663017
"46d8bb3e9a0ca584d3c7a317",597447842.582299
"b2506aa9463aebf01e1e00ca",603786195.048012
"7ec025b9b6e6f33bf65af41b",633753955.197159
"2ff531e27672ecd2362eed55",645564503.092217
"9b3cf0d1b91b9c6a2a887647",602537071.541275
"7db5291ce4602d9b2b266872",515135069.316315
"65d5918e826c33bb950fc008",588805616.899262
"395c34e4b8f52cbdb0522459",645573011.274201
"855f4b67d2bd6d18fd03d8e7",629676405.970268
"9ff06409b37e5b5dece4604a",601426346.143631
"0508cd7bd2c77ebb6fea1e56",646055786.268173
"b45fff2e718e54772d46a3fd",603534222.796234
"cf4d2297b73dbc357d21e31b",629737395.804451
"0ada7044c5b29925abc90879",603710272.048142
"6305f02255274ab5fb6bd39c",734282364.309311
"d9a94194ae1350512beff3e6",759491176.09961
"e3896296cb80d50d9ad3f903",769782451.521553
"6514f355887c64136edb5595",847750400.83915
"f03400cc18e12903b3ffbe5a",619087441.092484
"4e134600155a64783b3f8c3e",653633416.297707
"d63ebc63c82fbf66d8b6ffd3",744275969.927689
"1bd64811bd59706844230198",776446306.012276
"a83921284639eedd4a511cb6",758829899.76693
"a2f3f7a1cd573e2a33f52e2d",720215561.699433
"47344a66471fa51f61c64652",741536743.930214
"78fd849c9429091347d7e5c9",728916014.685875
"c3daf2abea55af99c9579319",736327667.275788
"52864916eb1984abca41ec66",850386228.935753
"c62494a9d7aede44f2f84023",895875569.531044
"a2b576643f7a032371587e5e",1019977259.64221
"e53bc68f0e97ccead24f3e56",632551627.431787
"fd82c710aad91bc90af490fe",606762000.839463
"d436abc2ee37ba3dd561e940",606653297.508912
"216a598114a403676011cb51",634103464.877374
"ea230d5eccd2b687888173bb",614273236.176362
"18bd0dd7580f2a7cb19a90b9",495000379.45305
"b143c8ca6d334f6a73c3f2a0",484849500.86567
"ab388cb4fa511968783bafee",594666636.478173
"6a4f08cd04d558a56af732d9",650636709.921098
"7216c895aa047c4f405c4941",603643068.656816
"a493488dcd906dc74cf8a604",655201386.37729
"7844b0b2bc65dced90a355c6",656274686.501443
"c1976383069b6b82ab29d092",635858575.338815
"e5cfd99e2308b7b73581dbdc",618623646.805558
"c18c2ea88f4ac53970b53d2c",578929555.759591
"842c9f0e4edf1e5a672ce15e",643225057.331239
"7dd1e46dcbddc6bf5ef694de",636395225.400933
"6cc4f32b39180bd1ec7e117b",599024517.132531
"79e643789a85dc4ffad49a25",864596142.55574
"b3402a9173d289d6db78e09d",779303076.48845
"a446507813234e358db8b573",762279295.992303
"c8ef57ddfb35061d1876f94e",751697416.860055
"360be0df2c003005e3db080e",759270694.654214
"9ab245a4c91877cb7a8661ce",771247023.700273
"a57a34c7486e7a40e8deb316",764637044.27768
"ceba7d0f56f6cb03538962fb",752391339.891099
"d5475993f9db58c3e4baf7a3",739833190.185563
"d37a1dda09e30da13ff5bfc3",724464530.473092
"68a8b8d077a8232723bf37e9",713132601.62536
"e1eea7716ca6490b7640717a",714421402.021913
"4ae6d75b10848d259ecba576",756419366.285203
"17afbce5c0b56732abbea936",781914448.701737
"84a2673eccd3cf3bd7fd3eb0",847926172.621263
"f2f4e6cbafe527b155707f01",895456463.947663
"de2e3a592cda5b76c9573c5c",839225719.63482
"fac651cf404a58f24dc7d286",896583639.139916
"e6f312a0877af26b69855a3d",910176371.226518
"333a643c623a9bc75f3a40f2",912641869.648141
"64593641e470908ef23b46cb",976758516.628236
"ce9f2f0071be658ae75ca6f9",1017517203.32772
"9ab385e399a4673732b6a799",747576334.935694
"3429c774b736cefc051e2c55",632891468.425554
"a51ad0372758b2bbfe73f8fd",626209518.586725
"8c801a266256e3fbabe7e3d2",603855744.178445
"ca2f81b8fb6fda20aefb0ccb",612413291.03116
"3c1b1f86087f9b99380e387c",647495594.257761
"b0cad5d612954b8cab18101c",890921173.611167
"7eb991f4c69215377e4dac8f",763274232.099876
"0d130b8bea4321300396fa34",901554827.192527
"8dfa059401e1dca80ae65ae1",639816942.187034
"3e3f264cd0ac7a65ed2349a2",764022030.199058
"112dce80bf512f3f24391d23",578314541.680969
"ff25ded6333278149f8fb68f",600737860.24076
"d555b82c192794e87e9d536f",594798381.828696
"a787382d96ef9fce8f27bc70",780675138.07283
"8c3aa295f7bcfd9a43eb2037",764558680.261176
"13ac95652fb3cf6c43dafc66",576381341.086097
"42fc6a80b882c32f6264ac10",565177006.00992
"1e9c53e09220d689a0210ab9",478753031.321863
"3348706086aa3db5c92259c3",611201358.658067
"66d402a9b7d05f29282ddb00",614976036.055544
"cf88be51d6f31c10e5868ff7",574062339.344133
"30b3f38716be209a894b0942",593035646.9255
"0a5908a92d0ba3e36f54b1f3",605979707.509584
"dd206b6ea2d7f6555109ea39",624138843.926233
