"property_id","price"
"d56159653f5d2abc5ed5acd7",557037156.673806
"45550aa81c0151f1fd9fd8fe",551481962.951557
"735deef3382aa15930482f3e",534234391.600136
"0dd49fa8bb7be52b851c6dc9",545808887.129002
"7d3220a91e78f8bc2924d1cd",519954654.988002
"d3054072b2175deec2c1f8dc",559952429.65636
"b7574b06d593fca4eac59815",560371014.947454
"79e822115c5c1a4531366001",580966569.086167
"d3ed5316a463d38c1bd321d0",671790549.884676
"2f1880c9b8f7ac2715e1236d",664205331.820122
"dcca1c7f109175760ff531c6",557445273.071089
"dfc4f3facf91bbd93ee0fa4d",561781780.144933
"30e134a6cbe61d7954d0f56b",451676516.717999
"385fee7bd9ad7722d45dd034",451477612.540109
"87199c236bf22903d1aafdd0",451477612.540109
"19e19ad0cd6b5e84d8aa970e",525186359.466236
"907f968e78d748fde69dd44f",568848878.645324
"be094e5db0f784e3aa013aae",548275867.68177
"7ab96f83915bc84f8c03c1bd",565196978.694332
"07f4aa9b9ff5b0b05d31e6c0",652978615.910348
"e9be8cd37abed8ab510ba1f5",654218968.895222
"5f6ad58df27b562db077b5ce",681490143.606589
"ee96d947484aaace40f9b77f",664592857.981511
"15c4aef8401208054697b81e",868333444.902785
"22d6cb11333f2839b8112b89",769317012.738514
"288c09c33907dadbae495c11",893962542.087977
"f71d2bca0c5fe2720a1544c4",557644067.853932
"451744cf3ce55a98db8a3562",558621773.671857
"fba9ae05a6a8a9e0c6268a9f",499336950.576645
"1338e58f7dcebf5a1ea59388",542995941.371259
"a817e8da0ada143ac87277ee",409968807.695282
"46d8bb3e9a0ca584d3c7a317",537380703.112706
"b2506aa9463aebf01e1e00ca",539004244.507573
"7ec025b9b6e6f33bf65af41b",521390231.159925
"2ff531e27672ecd2362eed55",557716473.757856
"9b3cf0d1b91b9c6a2a887647",559141993.514172
"7db5291ce4602d9b2b266872",436395966.867863
"65d5918e826c33bb950fc008",574202310.36635
"395c34e4b8f52cbdb0522459",562019065.201178
"855f4b67d2bd6d18fd03d8e7",566109398.230151
"9ff06409b37e5b5dece4604a",554874617.725148
"0508cd7bd2c77ebb6fea1e56",544695321.27195
"b45fff2e718e54772d46a3fd",532332464.259662
"cf4d2297b73dbc357d21e31b",526707438.083497
"0ada7044c5b29925abc90879",556903776.936621
"6305f02255274ab5fb6bd39c",598380617.23426
"d9a94194ae1350512beff3e6",649512590.489507
"e3896296cb80d50d9ad3f903",635663586.697643
"6514f355887c64136edb5595",751282395.292489
"f03400cc18e12903b3ffbe5a",551525553.741324
"4e134600155a64783b3f8c3e",555500204.544448
"d63ebc63c82fbf66d8b6ffd3",617424589.514
"1bd64811bd59706844230198",656353857.221692
"a83921284639eedd4a511cb6",626055828.179206
"a2f3f7a1cd573e2a33f52e2d",682880000.010406
"47344a66471fa51f61c64652",639561894.337998
"78fd849c9429091347d7e5c9",679557107.607872
"c3daf2abea55af99c9579319",660535548.470986
"52864916eb1984abca41ec66",792520263.124694
"c62494a9d7aede44f2f84023",776602928.684943
